,Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume
7431,1602147600000,2020-10-08 09:00:00,BTCUSD,10556.98,10581.68,10540.0,10570.44,17.97717172
7430,1602151200000,2020-10-08 10:00:00,BTCUSD,10570.44,10631.6,10566.92,10613.45,32.42441844
7429,1602154800000,2020-10-08 11:00:00,BTCUSD,10613.45,10617.55,10601.52,10611.21,12.2481694677
7428,1602158400000,2020-10-08 12:00:00,BTCUSD,10611.21,10657.4,10603.5,10627.11,70.0164708242
7427,1602162000000,2020-10-08 13:00:00,BTCUSD,10627.11,10750.0,10622.47,10736.77,144.1290409907
7426,1602165600000,2020-10-08 14:00:00,BTCUSD,10736.77,10956.33,10718.57,10915.34,208.6075211239
7425,1602169200000,2020-10-08 15:00:00,BTCUSD,10915.34,10947.63,10868.22,10901.72,223.6333707638
7424,1602172800000,2020-10-08 16:00:00,BTCUSD,10901.72,10940.0,10887.88,10932.5,80.7856805765
7423,1602176400000,2020-10-08 17:00:00,BTCUSD,10932.5,10961.71,10872.0,10884.73,109.8974247513
7422,1602180000000,2020-10-08 18:00:00,BTCUSD,10884.73,10900.52,10856.15,10878.8,63.9411539181
7421,1602183600000,2020-10-08 19:00:00,BTCUSD,10878.8,10906.15,10864.63,10893.43,61.1439053495
7420,1602187200000,2020-10-08 20:00:00,BTCUSD,10893.43,10908.2,10870.0,10895.09,48.5097006028
7419,1602190800000,2020-10-08 21:00:00,BTCUSD,10895.09,10924.03,10879.26,10887.29,57.2306659387
7418,1602194400000,2020-10-08 22:00:00,BTCUSD,10887.29,10919.55,10883.41,10906.35,60.2760233948
7417,1602198000000,2020-10-08 23:00:00,BTCUSD,10906.35,10953.2,10895.0,10929.04,24.9429763128
7416,1602201600000,2020-10-09 00:00:00,BTCUSD,10929.04,10948.33,10870.0,10875.0,16.5108548184
7415,1602205200000,2020-10-09 01:00:00,BTCUSD,10875.0,10914.15,10870.62,10906.29,106.2445745003
7414,1602208800000,2020-10-09 02:00:00,BTCUSD,10906.29,10923.43,10898.0,10905.99,36.63994304
7413,1602212400000,2020-10-09 03:00:00,BTCUSD,10905.99,10908.84,10882.92,10893.63,36.9180043528
7412,1602216000000,2020-10-09 04:00:00,BTCUSD,10893.63,10897.04,10877.32,10882.38,5.7729782798
7411,1602219600000,2020-10-09 05:00:00,BTCUSD,10882.38,10896.03,10870.0,10871.87,9.6171725062
7410,1602223200000,2020-10-09 06:00:00,BTCUSD,10871.87,10874.96,10836.05,10855.52,35.4224129477
7409,1602226800000,2020-10-09 07:00:00,BTCUSD,10855.52,10909.08,10854.84,10896.1,25.841281553
7408,1602230400000,2020-10-09 08:00:00,BTCUSD,10896.1,10905.64,10886.92,10901.43,14.7951695299
7407,1602234000000,2020-10-09 09:00:00,BTCUSD,10901.43,10901.43,10872.86,10878.5,8.5333127228
7406,1602237600000,2020-10-09 10:00:00,BTCUSD,10878.5,11008.58,10877.69,10994.76,236.8177314849
7405,1602241200000,2020-10-09 11:00:00,BTCUSD,10994.76,11107.2,10994.76,11048.98,119.6513716834
7404,1602244800000,2020-10-09 12:00:00,BTCUSD,11048.98,11107.21,11047.53,11074.23,159.4634720728
7403,1602248400000,2020-10-09 13:00:00,BTCUSD,11074.23,11089.36,11056.63,11080.01,74.839433745
7402,1602252000000,2020-10-09 14:00:00,BTCUSD,11080.01,11088.25,11056.63,11073.75,116.4386539791
7401,1602255600000,2020-10-09 15:00:00,BTCUSD,11073.75,11105.89,11054.58,11096.95,194.7585998117
7400,1602259200000,2020-10-09 16:00:00,BTCUSD,11096.95,11118.26,11053.41,11064.82,186.7008478881
7399,1602262800000,2020-10-09 17:00:00,BTCUSD,11064.82,11077.07,11048.18,11072.99,71.791087869
7398,1602266400000,2020-10-09 18:00:00,BTCUSD,11072.99,11072.99,11042.44,11056.03,64.6490667642
7397,1602270000000,2020-10-09 19:00:00,BTCUSD,11056.03,11060.0,11030.0,11048.05,60.072544648
7396,1602273600000,2020-10-09 20:00:00,BTCUSD,11048.05,11067.7,11039.69,11048.05,103.1417911495
7395,1602277200000,2020-10-09 21:00:00,BTCUSD,11048.05,11062.22,11023.92,11059.27,44.007240598
7394,1602280800000,2020-10-09 22:00:00,BTCUSD,11059.27,11092.0,11049.76,11090.46,71.8140716559
7393,1602284400000,2020-10-09 23:00:00,BTCUSD,11090.46,11105.74,11058.1,11058.1,38.8037940862
7392,1602288000000,2020-10-10 00:00:00,BTCUSD,11058.1,11103.05,11058.1,11090.0,34.6615086332
7391,1602291600000,2020-10-10 01:00:00,BTCUSD,11090.0,11101.2,11069.02,11101.2,13.4782038375
7390,1602295200000,2020-10-10 02:00:00,BTCUSD,11101.2,11453.31,11095.69,11395.39,427.8320411699
7389,1602298800000,2020-10-10 03:00:00,BTCUSD,11395.39,11493.8,11391.21,11411.07,56.5248569998
7388,1602302400000,2020-10-10 04:00:00,BTCUSD,11411.07,11432.44,11389.0,11409.38,14.5171364202
7387,1602306000000,2020-10-10 05:00:00,BTCUSD,11409.38,11410.63,11375.0,11384.47,39.2040448068
7386,1602309600000,2020-10-10 06:00:00,BTCUSD,11384.47,11398.58,11362.45,11362.45,63.0469988923
7385,1602313200000,2020-10-10 07:00:00,BTCUSD,11362.45,11391.76,11359.21,11390.54,20.7531507567
7384,1602316800000,2020-10-10 08:00:00,BTCUSD,11390.54,11398.73,11370.29,11386.86,2.74287144
7383,1602320400000,2020-10-10 09:00:00,BTCUSD,11386.86,11388.51,11289.18,11323.68,49.95099649
7382,1602324000000,2020-10-10 10:00:00,BTCUSD,11323.68,11329.71,11240.89,11326.06,29.25654983
7381,1602327600000,2020-10-10 11:00:00,BTCUSD,11326.06,11362.68,11305.0,11331.14,19.1415695171
7380,1602331200000,2020-10-10 12:00:00,BTCUSD,11331.14,11351.43,11293.69,11351.43,9.7241506288
7379,1602334800000,2020-10-10 13:00:00,BTCUSD,11351.43,11380.84,11323.66,11357.91,13.3822092531
7378,1602338400000,2020-10-10 14:00:00,BTCUSD,11357.91,11370.44,11325.01,11364.86,38.1752900699
7377,1602342000000,2020-10-10 15:00:00,BTCUSD,11364.86,11420.46,11324.05,11353.2,67.2393161815
7376,1602345600000,2020-10-10 16:00:00,BTCUSD,11353.2,11382.84,11320.69,11339.92,27.3177720982
7375,1602349200000,2020-10-10 17:00:00,BTCUSD,11339.92,11374.75,11339.92,11365.11,31.7477516248
7374,1602352800000,2020-10-10 18:00:00,BTCUSD,11365.11,11378.87,11355.05,11376.28,16.1385705028
7373,1602356400000,2020-10-10 19:00:00,BTCUSD,11376.28,11381.65,11355.04,11363.53,18.8144861618
7372,1602360000000,2020-10-10 20:00:00,BTCUSD,11363.53,11377.86,11350.01,11374.15,13.6033557262
7371,1602363600000,2020-10-10 21:00:00,BTCUSD,11374.15,11384.64,11330.35,11381.89,37.8359092613
7370,1602367200000,2020-10-10 22:00:00,BTCUSD,11381.89,11381.89,11343.1,11359.59,17.5715816383
7369,1602370800000,2020-10-10 23:00:00,BTCUSD,11359.59,11359.59,11275.28,11306.21,51.2476164568
7368,1602374400000,2020-10-11 00:00:00,BTCUSD,11306.21,11328.74,11285.81,11311.88,16.2628424949
7367,1602378000000,2020-10-11 01:00:00,BTCUSD,11311.88,11398.71,11311.88,11376.85,31.2901383089
7366,1602381600000,2020-10-11 02:00:00,BTCUSD,11376.85,11379.06,11352.11,11359.21,24.4923481298
7365,1602385200000,2020-10-11 03:00:00,BTCUSD,11359.21,11360.75,11321.3,11338.97,11.6697631754
7364,1602388800000,2020-10-11 04:00:00,BTCUSD,11338.97,11346.05,11308.63,11320.01,12.6513847687
7363,1602392400000,2020-10-11 05:00:00,BTCUSD,11320.01,11348.11,11309.18,11348.11,5.3005266599
7362,1602396000000,2020-10-11 06:00:00,BTCUSD,11348.11,11379.2,11343.56,11362.66,13.46038002
7361,1602399600000,2020-10-11 07:00:00,BTCUSD,11362.66,11375.88,11347.76,11357.94,26.9244605255
7360,1602403200000,2020-10-11 08:00:00,BTCUSD,11357.94,11367.91,11342.64,11352.69,8.99974521
7359,1602406800000,2020-10-11 09:00:00,BTCUSD,11352.69,11358.84,11331.59,11358.82,3.832230327
7358,1602410400000,2020-10-11 10:00:00,BTCUSD,11358.82,11400.0,11344.63,11391.99,13.60971771
7357,1602414000000,2020-10-11 11:00:00,BTCUSD,11391.99,11405.57,11358.55,11375.79,6.7010886949
7356,1602417600000,2020-10-11 12:00:00,BTCUSD,11375.79,11382.58,11352.93,11361.69,6.3929090729
7355,1602421200000,2020-10-11 13:00:00,BTCUSD,11361.69,11382.7,11340.25,11376.02,7.0725086315
7354,1602424800000,2020-10-11 14:00:00,BTCUSD,11376.02,11448.83,11353.96,11383.08,34.3582510122
7353,1602428400000,2020-10-11 15:00:00,BTCUSD,11383.08,11442.01,11383.08,11410.14,44.5279478067
7352,1602432000000,2020-10-11 16:00:00,BTCUSD,11410.14,11429.5,11373.8,11397.52,40.6481530192
7351,1602435600000,2020-10-11 17:00:00,BTCUSD,11397.52,11427.0,11397.52,11425.34,15.7104675289
7350,1602439200000,2020-10-11 18:00:00,BTCUSD,11425.34,11433.74,11389.9,11413.64,31.2216526286
7349,1602442800000,2020-10-11 19:00:00,BTCUSD,11413.64,11419.99,11320.83,11339.82,215.4817178755
7348,1602446400000,2020-10-11 20:00:00,BTCUSD,11339.82,11363.55,11339.71,11341.95,29.0876348981
7347,1602450000000,2020-10-11 21:00:00,BTCUSD,11341.95,11345.64,11278.01,11329.62,78.1622361479
7346,1602453600000,2020-10-11 22:00:00,BTCUSD,11329.62,11361.01,11301.0,11361.01,15.1120956607
7345,1602457200000,2020-10-11 23:00:00,BTCUSD,11361.01,11399.63,11348.83,11377.55,12.4434326326
7344,1602460800000,2020-10-12 00:00:00,BTCUSD,11377.55,11390.09,11354.64,11390.09,29.5690979234
7343,1602464400000,2020-10-12 01:00:00,BTCUSD,11390.09,11412.0,11364.81,11401.74,63.5529346687
7342,1602468000000,2020-10-12 02:00:00,BTCUSD,11401.74,11412.0,11378.5,11406.1,74.75607487
7341,1602471600000,2020-10-12 03:00:00,BTCUSD,11406.1,11412.0,11390.56,11392.64,11.0266328845
7340,1602475200000,2020-10-12 04:00:00,BTCUSD,11392.64,11398.85,11374.7,11392.52,4.0640477139
7339,1602478800000,2020-10-12 05:00:00,BTCUSD,11392.52,11419.99,11382.37,11400.5,13.1711208724
7338,1602482400000,2020-10-12 06:00:00,BTCUSD,11400.5,11409.52,11346.25,11346.25,15.7835141458
7337,1602486000000,2020-10-12 07:00:00,BTCUSD,11346.25,11395.9,11336.95,11379.79,9.9036156167
7336,1602489600000,2020-10-12 08:00:00,BTCUSD,11379.79,11397.63,11365.78,11367.57,9.4497174596
7335,1602493200000,2020-10-12 09:00:00,BTCUSD,11367.57,11380.69,11317.47,11361.46,12.56823787
7334,1602496800000,2020-10-12 10:00:00,BTCUSD,11361.46,11368.7,11186.14,11267.7,164.01413465
7333,1602500400000,2020-10-12 11:00:00,BTCUSD,11267.7,11276.46,11246.17,11250.23,29.8256215242
7332,1602504000000,2020-10-12 12:00:00,BTCUSD,11250.23,11298.16,11246.45,11297.89,23.1312827171
7331,1602507600000,2020-10-12 13:00:00,BTCUSD,11297.89,11532.28,11282.44,11494.94,314.7359066265
7330,1602511200000,2020-10-12 14:00:00,BTCUSD,11494.94,11502.69,11453.14,11479.85,318.7745301361
7329,1602514800000,2020-10-12 15:00:00,BTCUSD,11479.85,11599.99,11479.85,11547.87,165.1468476019
7328,1602518400000,2020-10-12 16:00:00,BTCUSD,11547.87,11594.36,11536.28,11557.82,110.0415682322
7327,1602522000000,2020-10-12 17:00:00,BTCUSD,11557.82,11575.04,11535.5,11564.21,50.9578832301
7326,1602525600000,2020-10-12 18:00:00,BTCUSD,11564.21,11575.83,11547.72,11560.2,35.3931795009
7325,1602529200000,2020-10-12 19:00:00,BTCUSD,11560.2,11583.69,11548.29,11555.61,70.0575496507
7324,1602532800000,2020-10-12 20:00:00,BTCUSD,11555.61,11578.23,11540.59,11568.69,20.7972186267
7323,1602536400000,2020-10-12 21:00:00,BTCUSD,11568.69,11729.62,11568.69,11695.45,86.2054014422
7322,1602540000000,2020-10-12 22:00:00,BTCUSD,11695.45,11714.17,11645.58,11669.98,52.7821590078
7321,1602543600000,2020-10-12 23:00:00,BTCUSD,11669.98,11670.92,11489.29,11535.57,177.5715238156
7320,1602547200000,2020-10-13 00:00:00,BTCUSD,11535.57,11555.0,11440.54,11496.54,56.3387927625
7319,1602550800000,2020-10-13 01:00:00,BTCUSD,11496.54,11517.74,11460.28,11511.34,13.3658122624
7318,1602554400000,2020-10-13 02:00:00,BTCUSD,11511.34,11511.34,11463.71,11486.95,22.9595143322
7317,1602558000000,2020-10-13 03:00:00,BTCUSD,11486.95,11493.66,11425.06,11460.05,36.008991189
7316,1602561600000,2020-10-13 04:00:00,BTCUSD,11460.05,11491.5,11451.24,11489.43,25.0731099613
7315,1602565200000,2020-10-13 05:00:00,BTCUSD,11489.43,11526.4,11486.09,11513.56,39.0459114212
7314,1602568800000,2020-10-13 06:00:00,BTCUSD,11513.56,11516.33,11467.16,11484.66,6.3113202967
7313,1602572400000,2020-10-13 07:00:00,BTCUSD,11484.66,11485.7,11441.63,11462.83,35.2859738284
7312,1602576000000,2020-10-13 08:00:00,BTCUSD,11462.83,11500.5,11449.2,11492.7,10.4195606737
7311,1602579600000,2020-10-13 09:00:00,BTCUSD,11492.7,11500.4,11473.66,11473.66,4.16578237
7310,1602583200000,2020-10-13 10:00:00,BTCUSD,11473.66,11565.05,11379.0,11523.92,55.2597927337
7309,1602586800000,2020-10-13 11:00:00,BTCUSD,11523.92,11534.1,11473.35,11494.58,23.5055518244
7308,1602590400000,2020-10-13 12:00:00,BTCUSD,11494.58,11515.08,11435.42,11448.78,43.1126615671
7307,1602594000000,2020-10-13 13:00:00,BTCUSD,11448.78,11449.12,11331.0,11358.98,229.5444191624
7306,1602597600000,2020-10-13 14:00:00,BTCUSD,11358.98,11398.08,11315.32,11392.63,178.8803299611
7305,1602601200000,2020-10-13 15:00:00,BTCUSD,11392.63,11428.4,11373.14,11393.62,76.7209016171
7304,1602604800000,2020-10-13 16:00:00,BTCUSD,11393.62,11406.96,11347.65,11406.96,71.561827948
7303,1602608400000,2020-10-13 17:00:00,BTCUSD,11406.96,11410.36,11360.24,11367.21,90.5366312353
7302,1602612000000,2020-10-13 18:00:00,BTCUSD,11367.21,11408.22,11357.52,11390.36,61.9031346113
7301,1602615600000,2020-10-13 19:00:00,BTCUSD,11390.36,11440.03,11380.32,11393.85,85.5889620465
7300,1602619200000,2020-10-13 20:00:00,BTCUSD,11393.85,11440.49,11388.07,11438.63,65.1846218513
7299,1602622800000,2020-10-13 21:00:00,BTCUSD,11438.63,11471.2,11431.84,11454.44,38.8901290323
7298,1602626400000,2020-10-13 22:00:00,BTCUSD,11454.44,11467.0,11435.57,11446.89,71.8809088859
7297,1602630000000,2020-10-13 23:00:00,BTCUSD,11446.89,11460.98,11419.98,11430.34,26.7015116234
7296,1602633600000,2020-10-14 00:00:00,BTCUSD,11430.34,11495.42,11415.83,11485.5,37.352041026
7295,1602637200000,2020-10-14 01:00:00,BTCUSD,11485.5,11490.5,11445.2,11456.27,54.4151816011
7294,1602640800000,2020-10-14 02:00:00,BTCUSD,11456.27,11460.76,11425.09,11436.01,29.6091476888
7293,1602644400000,2020-10-14 03:00:00,BTCUSD,11436.01,11460.38,11400.0,11400.0,25.9746204189
7292,1602648000000,2020-10-14 04:00:00,BTCUSD,11400.0,11424.35,11375.0,11402.1,10.9464976919
7291,1602651600000,2020-10-14 05:00:00,BTCUSD,11402.1,11425.0,11386.2,11419.74,16.7591067822
7290,1602655200000,2020-10-14 06:00:00,BTCUSD,11419.74,11427.48,11398.8,11427.48,10.8874505134
7289,1602658800000,2020-10-14 07:00:00,BTCUSD,11427.48,11438.15,11391.35,11423.69,62.37388453
7288,1602662400000,2020-10-14 08:00:00,BTCUSD,11423.69,11455.36,11419.5,11449.19,21.7463395152
7287,1602666000000,2020-10-14 09:00:00,BTCUSD,11449.19,11459.09,11406.81,11422.42,24.45070121
7286,1602669600000,2020-10-14 10:00:00,BTCUSD,11422.42,11427.41,11369.01,11388.36,14.2063631626
7285,1602673200000,2020-10-14 11:00:00,BTCUSD,11388.36,11419.9,11380.0,11380.0,16.9025946532
7284,1602676800000,2020-10-14 12:00:00,BTCUSD,11380.0,11417.01,11358.0,11414.73,35.3412303206
7283,1602680400000,2020-10-14 13:00:00,BTCUSD,11414.73,11554.34,11412.29,11534.62,177.7992569617
7282,1602684000000,2020-10-14 14:00:00,BTCUSD,11534.62,11542.5,11367.54,11396.66,223.1186630842
7281,1602687600000,2020-10-14 15:00:00,BTCUSD,11396.66,11420.0,11300.0,11329.21,105.1352192552
7280,1602691200000,2020-10-14 16:00:00,BTCUSD,11329.21,11364.97,11300.0,11350.52,61.9589043203
7279,1602694800000,2020-10-14 17:00:00,BTCUSD,11350.52,11360.52,11328.72,11351.4,58.185312446
7278,1602698400000,2020-10-14 18:00:00,BTCUSD,11351.4,11363.45,11300.0,11344.73,102.3781719718
7277,1602702000000,2020-10-14 19:00:00,BTCUSD,11344.73,11381.22,11342.17,11351.85,33.0821212119
7276,1602705600000,2020-10-14 20:00:00,BTCUSD,11351.85,11399.39,11350.0,11393.62,65.0154232218
7275,1602709200000,2020-10-14 21:00:00,BTCUSD,11393.62,11422.61,11379.95,11385.37,42.4948851976
7274,1602712800000,2020-10-14 22:00:00,BTCUSD,11385.37,11428.77,11385.37,11408.09,56.786746787
7273,1602716400000,2020-10-14 23:00:00,BTCUSD,11408.09,11448.59,11384.55,11428.0,50.7356733958
7272,1602720000000,2020-10-15 00:00:00,BTCUSD,11428.0,11437.54,11400.7,11407.06,43.2517649496
7271,1602723600000,2020-10-15 01:00:00,BTCUSD,11407.06,11427.43,11381.0,11398.78,59.5599860158
7270,1602727200000,2020-10-15 02:00:00,BTCUSD,11398.78,11410.86,11370.9,11370.9,19.284220855
7269,1602730800000,2020-10-15 03:00:00,BTCUSD,11370.9,11398.24,11370.56,11385.71,16.4590567133
7268,1602734400000,2020-10-15 04:00:00,BTCUSD,11385.71,11412.28,11377.94,11399.68,8.0812058513
7267,1602738000000,2020-10-15 05:00:00,BTCUSD,11399.68,11420.57,11381.67,11411.43,7.2604654158
7266,1602741600000,2020-10-15 06:00:00,BTCUSD,11411.43,11427.72,11389.41,11406.15,36.4682878408
7265,1602745200000,2020-10-15 07:00:00,BTCUSD,11406.15,11419.13,11386.96,11406.58,22.6860816628
7264,1602748800000,2020-10-15 08:00:00,BTCUSD,11406.58,11422.82,11340.0,11340.0,30.0168119268
7263,1602752400000,2020-10-15 09:00:00,BTCUSD,11340.0,11353.43,11256.15,11304.76,84.0533268435
7262,1602756000000,2020-10-15 10:00:00,BTCUSD,11304.76,11343.92,11304.76,11333.21,9.4985098487
7261,1602759600000,2020-10-15 11:00:00,BTCUSD,11333.21,11343.92,11313.31,11313.31,11.911238336
7260,1602763200000,2020-10-15 12:00:00,BTCUSD,11313.31,11402.44,11287.96,11381.46,76.903398066
7259,1602766800000,2020-10-15 13:00:00,BTCUSD,11381.46,11419.03,11364.99,11411.45,74.7033465594
7258,1602770400000,2020-10-15 14:00:00,BTCUSD,11411.45,11411.45,11371.91,11392.42,41.2507911295
7257,1602774000000,2020-10-15 15:00:00,BTCUSD,11392.42,11419.03,11382.53,11410.36,36.7384127283
7256,1602777600000,2020-10-15 16:00:00,BTCUSD,11410.36,11480.64,11377.9,11392.47,67.6840995512
7255,1602781200000,2020-10-15 17:00:00,BTCUSD,11392.47,11499.12,11389.78,11476.2,75.815394756
7254,1602784800000,2020-10-15 18:00:00,BTCUSD,11476.2,11499.51,11457.2,11478.9,111.6681504679
7253,1602788400000,2020-10-15 19:00:00,BTCUSD,11478.9,11544.15,11478.59,11535.24,138.0005963507
7252,1602792000000,2020-10-15 20:00:00,BTCUSD,11535.24,11620.88,11531.52,11545.11,137.0137701201
7251,1602795600000,2020-10-15 21:00:00,BTCUSD,11545.11,11545.11,11460.86,11520.0,72.0861083326
7250,1602799200000,2020-10-15 22:00:00,BTCUSD,11520.0,11532.06,11482.81,11494.94,74.9031322361
7249,1602802800000,2020-10-15 23:00:00,BTCUSD,11494.94,11518.17,11481.3,11506.14,31.3205883959
7248,1602806400000,2020-10-16 00:00:00,BTCUSD,11506.14,11521.72,11476.18,11518.18,36.2559054053
7247,1602810000000,2020-10-16 01:00:00,BTCUSD,11518.18,11552.83,11516.01,11539.22,40.7747769974
7246,1602813600000,2020-10-16 02:00:00,BTCUSD,11539.22,11550.02,11525.67,11530.85,13.2881451755
7245,1602817200000,2020-10-16 03:00:00,BTCUSD,11530.85,11541.81,11498.88,11514.22,22.0441049722
7244,1602820800000,2020-10-16 04:00:00,BTCUSD,11514.22,11514.22,11205.09,11281.95,312.5845533004
7243,1602824400000,2020-10-16 05:00:00,BTCUSD,11281.95,11367.2,11273.56,11353.33,30.3749468944
7242,1602828000000,2020-10-16 06:00:00,BTCUSD,11353.33,11365.53,11314.24,11333.97,13.2304764839
7241,1602831600000,2020-10-16 07:00:00,BTCUSD,11333.97,11348.05,11315.98,11323.93,35.0431884881
7240,1602835200000,2020-10-16 08:00:00,BTCUSD,11323.93,11350.7,11305.96,11311.92,37.35762787
7239,1602838800000,2020-10-16 09:00:00,BTCUSD,11311.92,11313.36,11215.56,11253.81,48.6365675531
7238,1602842400000,2020-10-16 10:00:00,BTCUSD,11253.81,11336.13,11252.96,11311.93,15.6325579057
7237,1602846000000,2020-10-16 11:00:00,BTCUSD,11311.93,11395.62,11308.82,11377.51,60.4317294817
7236,1602849600000,2020-10-16 12:00:00,BTCUSD,11377.51,11401.01,11348.84,11375.1,48.6139945594
7235,1602853200000,2020-10-16 13:00:00,BTCUSD,11375.1,11391.38,11340.63,11362.28,37.1018454142
7234,1602856800000,2020-10-16 14:00:00,BTCUSD,11362.28,11397.53,11317.43,11334.25,54.1713408042
7233,1602860400000,2020-10-16 15:00:00,BTCUSD,11334.25,11345.01,11292.83,11338.44,37.2398927487
7232,1602864000000,2020-10-16 16:00:00,BTCUSD,11338.44,11359.33,11317.5,11354.39,35.4105701353
7231,1602867600000,2020-10-16 17:00:00,BTCUSD,11354.39,11365.82,11326.52,11343.6,69.1415882015
7230,1602871200000,2020-10-16 18:00:00,BTCUSD,11343.6,11380.35,11342.68,11377.82,56.3911343702
7229,1602874800000,2020-10-16 19:00:00,BTCUSD,11377.82,11379.74,11325.0,11325.0,77.1116945886
7228,1602878400000,2020-10-16 20:00:00,BTCUSD,11325.0,11333.9,11288.19,11321.6,84.1191030569
7227,1602882000000,2020-10-16 21:00:00,BTCUSD,11321.6,11350.01,11310.16,11348.7,61.824144324
7226,1602885600000,2020-10-16 22:00:00,BTCUSD,11348.7,11364.71,11332.34,11358.23,51.0446572736
7225,1602889200000,2020-10-16 23:00:00,BTCUSD,11358.23,11360.08,11314.51,11324.27,24.5835174599
7224,1602892800000,2020-10-17 00:00:00,BTCUSD,11324.27,11334.49,11269.55,11306.21,46.8488973564
7223,1602896400000,2020-10-17 01:00:00,BTCUSD,11306.21,11352.56,11303.78,11341.7,15.8331615022
7222,1602900000000,2020-10-17 02:00:00,BTCUSD,11341.7,11359.96,11331.77,11351.65,18.5504777393
7221,1602903600000,2020-10-17 03:00:00,BTCUSD,11351.65,11372.39,11330.6,11372.39,18.5761760784
7220,1602907200000,2020-10-17 04:00:00,BTCUSD,11372.39,11375.0,11351.49,11356.81,7.4854740014
7219,1602910800000,2020-10-17 05:00:00,BTCUSD,11356.81,11370.37,11341.95,11362.63,4.5101684126
7218,1602914400000,2020-10-17 06:00:00,BTCUSD,11362.63,11388.75,11345.2,11355.65,4.88070856
7217,1602918000000,2020-10-17 07:00:00,BTCUSD,11355.65,11372.7,11349.21,11357.87,1.9364864635
7216,1602921600000,2020-10-17 08:00:00,BTCUSD,11357.87,11366.44,11332.34,11332.34,12.9559458802
7215,1602925200000,2020-10-17 09:00:00,BTCUSD,11332.34,11351.99,11319.26,11348.44,40.8910374322
7214,1602928800000,2020-10-17 10:00:00,BTCUSD,11348.44,11360.35,11340.91,11360.2,2.118857
7213,1602932400000,2020-10-17 11:00:00,BTCUSD,11360.2,11366.31,11344.5,11352.51,4.0525580757
